ID,Y,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
NO16072,0,2,0,0,0,25,56,30,49,27,2,0,51,29,2537,0,0,977,0,616,132
NO16073,0,101,14,11,1,242,1680,247,1421,287,4,0,22,73,851,1,496,953,0.0145,72,72
NO16074,0,0,0,0,1,11,29,21,26,11,1,0,33,38,71,1,0,58,0,56,50
NO16075,0,33,2,2,2,122,649,116,628,135,0,1,38,58,757,0,0,862,0,421,421
NO16076,0,33,7,5,1,109,1432,148,1020,115,0,0,29,49,334,1,0,319,0,118,118
NO16077,0,13,33,8,0,103,1256,178,642,106,0,0,27,57,109,4,9,108,0.0388,941,941
NO16078,0,17,0,0,0,64,194,35,152,74,0,1,36,84,313,0,83,97,0.0755,238,109
NO16079,0,15,8,5,1,71,222,71,209,80,0,0,27,71,737,0,0,764,0,653,653
NO16080,0,43,8,5,2,142,1307,165,972,161,8,0,35,127,792,1,0,97,0,474,272
NO16081,0,139,41,31,2,249,1118,185,1053,319,0,0,25,101,279,1,0,301,0,161,158
NO16082,0,4,0,0,0,32,280,20,62,34,0,1,21,82,508,1,43,544,0.0202,1423,346
NO16083,0,14,3,3,1,48,117,97,97,61,0,0,29,39,1411,1,0,1443,0,2229,2
NO16084,0,16,8,4,0,83,196,102,188,94,2,0,21,21,515,0,3,556,0.0054,51,51
NO16085,0,27,1,1,0,96,247,70,235,117,0,0,21,82,364,1,0,78,0,144,139
NO16086,0,86,26,8,6,146,2981,151,897,167,18,0,47,54,270,0,51,42,0.0177,784,11
NO16087,0,7,1,0,0,57,850,24,232,63,0,0,28,23,154,1,6,73,0.0183,215,91
NO16088,0,58,21,5,1,198,4809,119,740,242,14,1,27,35,504,0,0,446,0,688,92
NO16089,1,728,101,41,39,264,3546,765,2646,344,0,1,34,205,192,1,24,33,0.0448,1883,1581
NO16090,0,45,20,6,0,88,3335,91,687,103,0,0,27,48,1275,2,15,1168,0.0067,2754,229
NO16091,0,1,0,0,0,24,141,6,34,25,0,1,36,85,888,1,0,295,0,222,70
NO16092,0,13,3,3,0,133,452,108,424,146,0,1,22,33,408,0,0,429,0,169,169
NO16093,0,35,14,10,0,154,722,79,686,164,2,0,21,46,597,0,0,615,0,84,84
NO16094,0,161,67,15,7,175,4471,138,1076,216,0,0,36,58,275,0,26,184,0.0356,303,86
NO16095,0,10,2,2,0,17,42,40,40,28,0,0,26,54,201,1,0,203,0,1,1
NO16096,0,118,15,7,1,230,3082,201,835,288,4,0,48,89,343,1,7,338,0.0145,2794,926
NO16097,0,56,9,4,0,141,2387,88,526,159,0,0,21,71,1522,1,3,159,0.0017,4329,633
NO16098,0,0,0,0,0,2,98,0,5,2,0,0,22,139,779,7,0,829,0,5661,3049
NO16099,0,32,5,4,2,73,261,86,259,92,0,0,32,49,538,1,0,57,0,526,179
NO16100,0,71,1,1,5,88,340,145,330,120,0,1,44,101,500,1,38,546,0.0146,618,618
NO16101,0,13,11,5,0,79,320,35,220,87,0,0,29,91,594,0,0,655,0,435,435
NO16102,0,223,20,12,19,195,2477,550,1586,258,1,0,26,73,741,2,6,133,0.005,325,291
NO16103,0,95,227,9,4,206,4042,131,825,223,1,0,28,118,115,1,6,92,0.0202,659,243
NO16104,0,89,3,3,2,131,468,150,447,173,4,0,33,80,154,1,0,169,0,39,39
NO16105,0,122,34,14,2,171,2032,126,563,241,2,1,46,82,160,0,0,41,0,1837,414
NO16106,0,5,2,1,0,29,1455,11,297,33,0,0,24,47,258,1,4,0,0.0036,632,162
NO16107,0,23,18,4,0,132,755,97,410,140,0,0,21,99,294,1,24,167,0.0227,588,76
NO16108,0,11,1,1,0,58,347,110,229,71,0,0,24,28,92,0,0,95,0,128,128
NO16109,0,35,18,4,1,56,232,28,170,75,1,0,46,67,184,0,26,159,0.0615,49,49
NO16110,0,36,28,7,5,227,1455,112,1034,242,1,0,31,48,146,1,0,121,0,473,473
NO16111,0,50,5,5,4,299,1139,335,945,336,1,0,21,52,1335,0,0,1397,0,74,74
NO16112,0,135,35,18,6,302,1310,122,696,360,1,1,31,57,135,1,0,140,0,490,391
NO16113,0,0,0,0,0,34,551,17,266,34,0,0,30,26,431,0,1,442,0.0023,21,19
NO16114,0,32,12,2,1,112,1542,130,785,121,0,0,37,38,345,3,0,330,0,62,45
NO16115,0,3,1,1,1,48,1082,92,332,51,20,0,25,35,657,1,0,61,0,2629,164
NO16116,0,1,2,1,0,24,36,30,36,25,0,0,21,18,623,2,2,632,0.0016,579,261
NO16117,0,0,0,0,0,5,8,4,5,5,0,0,21,20,166,1,0,165,0,7,7
NO16118,0,38,11,8,0,123,1934,93,627,137,0,0,20,63,273,1,0,282,0,492,348
NO16119,0,43,5,5,0,116,714,183,551,142,0,0,33,47,418,1,0,174,0,89,89
NO16120,0,6,2,2,0,148,1426,137,783,156,0,0,32,46,216,3,0,87,0,262,252
NO16121,0,136,46,15,3,243,3121,98,673,320,0,0,24,89,137,0,0,148,0,694,444
NO16122,0,1,0,0,0,18,78,78,78,19,0,0,20,50,1516,1,1140,1614,0.0749,39,39
NO16123,0,6,7,4,1,73,499,60,215,80,0,0,35,41,127,4,11,94,0.026,241,222
NO16124,0,19,2,2,3,106,451,63,441,114,0,0,29,32,696,0,0,138,0,214,198
NO16125,0,34,4,4,2,73,466,37,179,97,0,0,34,96,468,1,41,383,0.0267,1227,639
NO16126,0,14,6,4,1,43,198,58,123,50,0,0,25,42,286,1,7,295,0.0159,1113,585
NO16127,0,1,0,0,0,10,98,4,43,11,0,0,38,45,1342,0,63,1376,0.0167,82,41
NO16128,0,4,4,1,1,58,367,61,124,62,0,0,33,83,382,3,0,407,0,1842,1024
NO16129,0,22,2,2,1,32,102,102,102,53,5,0,25,59,487,2,22,492,0.018,2,2
NO16130,0,229,43,25,16,280,2598,439,1497,333,2,0,25,75,429,1,46,446,0.047,388,184
NO16131,0,9,11,2,0,76,2515,75,625,81,0,0,26,60,618,1,0,657,0,438,118
NO16132,0,165,35,17,6,144,1260,396,703,185,1,0,21,56,399,2,0,415,0,264,97
NO16133,0,1,0,0,0,9,1092,4,357,10,0,0,21,43,180,2,16,181,0.0457,88,71
NO16134,0,100,11,5,6,202,863,153,818,236,0,0,21,46,621,1,0,678,0,53,53
NO16135,0,1,0,0,0,8,11,6,10,9,0,1,40,86,302,5,0,314,0,8,8
NO16136,0,1,1,1,0,17,41,18,21,20,0,0,21,16,442,2,0,452,0,10,10
NO16137,0,2,0,0,0,23,217,9,44,25,0,0,29,129,285,1,1,36,0.0033,701,66
NO16138,0,8,1,1,1,51,252,37,148,55,0,0,21,40,458,1,0,517,0,985,448
NO16139,0,28,28,4,2,45,779,27,160,48,1,0,27,37,306,2,24,38,0.0322,98,55
NO16140,0,81,22,8,0,227,2769,120,804,284,1,0,21,117,673,2,0,699,0,24,24
NO16141,0,28,2,2,0,72,142,67,138,86,0,0,36,15,309,0,101,37,0.0476,1183,1002
NO16142,0,76,3,2,3,154,523,64,335,192,0,1,34,40,532,0,56,40,0.0344,189,99
NO16143,0,99,25,6,0,164,641,275,596,182,0,0,24,58,154,0,0,182,0,,
NO16144,0,69,8,4,0,304,2622,159,1368,339,0,0,25,36,523,1,86,325,0.0372,1919,282
NO16145,0,153,18,13,20,230,857,208,841,326,0,0,21,64,217,2,0,227,0,103,103
NO16146,0,47,9,5,0,169,741,98,577,191,5,0,21,32,315,0,17,138,0.0359,210,23
NO16147,0,24,8,4,0,104,824,134,646,119,0,0,45,55,595,0,0,627,0,175,174
NO16148,0,96,24,8,1,183,1860,93,617,215,1,0,39,76,891,1,0,108,0,3,1
NO16149,0,247,18,9,13,214,1136,598,1091,294,1,0,21,81,937,1,0,968,0,215,215
NO16150,0,10,6,3,0,79,285,70,236,85,1,1,20,20,81,0,0,85,0,116,116
NO16151,0,3,0,0,0,6,36,3,18,7,0,0,37,32,1514,0,19,365,0.0059,168,45
NO16152,0,2,0,0,1,35,179,81,178,38,0,0,27,23,184,0,8,158,0.0213,225,55
NO16153,0,6,2,2,1,52,91,88,88,61,0,0,35,46,707,3,0,743,0,16,16
NO16154,0,40,6,4,0,70,641,76,286,85,2,1,33,59,222,0,0,217,0,108,39
NO16155,0,28,6,2,1,113,1281,76,478,127,2,0,21,33,304,7,0,318,0,287,220
NO16156,0,5,10,6,0,77,541,52,357,82,2,0,22,45,275,0,0,22,0,33,32
NO16157,0,58,14,7,3,73,450,110,402,91,0,0,38,65,607,3,0,588,0,1935,506
NO16158,0,1,1,1,0,23,300,54,144,25,6,0,25,40,325,1,13,261,0.0088,236,121
NO16159,0,9,0,0,1,27,338,12,45,33,0,0,27,64,977,4,0,1001,0,551,327
NO16160,0,118,92,14,4,211,4621,132,1187,267,1,1,21,71,626,0,10,449,0.0015,624,66
NO16161,0,180,16,10,6,171,781,181,775,208,1,0,28,63,2250,0,21,2516,0.005,32,32
NO16162,0,1,0,0,1,13,25,17,23,15,0,0,29,56,863,0,0,880,0,81,81
NO16163,0,20,5,2,0,73,212,71,146,85,0,0,35,46,65,1,0,77,0,96,96
NO16164,0,0,0,0,0,4,5,3,3,4,0,0,48,44,335,0,0,11,0,241,5
NO16165,1,257,54,22,18,327,1647,544,1605,392,4,0,21,71,1665,2,11,1637,0.004,341,333
NO16166,0,0,1,1,0,4,6,4,6,5,0,0,27,42,118,0,0,44,0,24,24
NO16167,0,8,18,5,1,38,163,60,123,47,0,0,46,28,1557,0,0,1661,0,1079,204
NO16168,0,69,2,2,5,150,2825,79,642,183,0,2,40,56,201,3,3,216,0.0138,249,26
NO16169,0,0,0,0,0,9,35,8,11,10,0,0,29,19,304,2,43,321,0.0714,62,53
NO16170,0,12,3,3,0,18,65,35,42,30,0,0,25,89,365,0,0,378,0,316,146
NO16171,0,0,0,0,0,7,18,2,9,7,0,0,21,34,382,1,829,298,0.1143,187,36
NO16172,0,25,9,3,0,142,1389,39,525,151,0,0,34,26,552,0,8,498,0.0051,108,16
NO16173,0,70,8,5,8,154,1051,78,404,189,6,0,32,19,803,3,22,120,0.0152,5,5
NO16174,0,2,0,0,0,9,22,22,22,10,0,0,30,60,354,0,16,149,0.0195,427,338
NO16175,0,1,0,0,0,16,172,27,99,16,0,0,30,72,101,2,0,38,0,208,208
NO16176,0,14,4,2,0,84,1538,76,565,90,0,0,23,68,576,3,14,518,0.0131,1027,18
NO16177,0,43,2,2,0,71,230,39,225,89,2,0,27,50,392,0,24,137,0.03,400,108
NO16178,0,0,0,0,0,7,119,11,20,7,0,0,32,39,479,2,15,78,0.0133,155,155
NO16179,0,233,29,11,5,222,2347,129,1105,277,1,0,36,61,407,2,0,434,0,,
NO16180,0,227,10,6,4,86,820,103,572,118,2,0,36,81,780,0,10,773,0.0026,777,79
NO16181,0,38,0,0,1,55,282,168,191,80,0,0,29,48,672,3,0,381,0,106,87
NO16182,0,27,3,2,1,55,183,58,170,68,0,0,39,69,1522,2,0,1451,0,290,104
NO16183,0,32,6,3,0,106,430,83,402,111,0,0,23,57,415,2,0,438,0,226,226
NO16184,0,132,23,6,0,147,3281,190,966,173,1,0,27,41,112,3,0,26,0,125,95
NO16185,0,57,13,5,0,208,1987,166,1184,222,0,0,26,62,810,0,0,831,0,663,663
NO16186,0,17,7,1,1,56,323,27,186,62,0,0,32,55,342,1,0,4,0,137,12
NO16187,0,182,21,4,0,208,2255,245,1155,245,3,0,21,41,352,0,0,362,0,378,267
NO16188,0,23,3,2,1,42,243,48,143,55,0,0,35,43,532,1,0,550,0,601,601
NO16189,0,1,3,2,1,12,41,23,26,16,0,0,34,62,809,1,13,79,0.0121,519,450
NO16190,0,43,35,2,2,115,4050,90,619,130,0,0,27,66,213,0,0,222,0,428,380
NO16191,0,2,1,1,0,14,37,3,25,16,0,0,28,38,574,0,0,36,0,836,55
NO16192,0,50,1,1,0,178,1233,99,897,202,2,1,21,28,408,1,0,174,0,179,179
NO16193,0,35,3,2,0,84,630,62,331,102,2,0,23,50,359,0,17,235,0.0166,181,90
NO16194,0,122,59,17,3,179,6154,191,1228,243,2,1,35,165,61,7,0,90,0,30,3
NO16195,0,130,75,11,3,265,6071,220,1355,298,0,0,32,21,590,0,0,598,0,484,146
NO16196,0,2,1,1,0,22,79,29,52,24,0,0,21,28,256,0,0,261,0,89,89
NO16197,0,78,10,4,3,200,3611,201,1166,230,0,1,34,92,1062,1,0,1067,0,282,54
NO16198,0,7,0,0,0,75,227,55,191,75,0,0,32,33,888,0,0,910,0,1182,1013
NO16199,0,76,2,2,0,230,899,112,713,273,0,0,21,57,393,0,0,405,0,6,6
NO16200,0,83,16,9,10,192,901,145,665,222,0,0,24,68,59,0,0,99,0,27,27
NO16201,0,34,2,2,1,119,1334,111,595,139,2,1,23,70,484,3,0,45,0,166,83
NO16202,0,59,2,2,0,148,538,55,508,160,0,0,24,48,322,0,0,337,0,319,319
NO16203,0,69,32,9,0,165,4493,83,1011,189,11,0,30,49,846,1,0,725,0,1122,587
NO16204,0,211,16,4,3,405,5453,165,1322,507,0,2,31,56,450,0,16,479,0.0146,625,304
NO16205,0,48,7,4,1,223,2996,79,797,244,1,0,32,104,632,1,0,561,0,480,277
NO16206,0,0,0,0,0,34,235,12,40,34,0,0,28,30,425,1,15,341,0.016,795,83
NO16207,0,28,0,0,0,27,58,15,53,55,0,0,43,33,591,1,1,450,0.0017,280,38
NO16208,0,207,47,27,24,250,2814,448,1736,296,1,1,22,116,879,0,0,907,0,1364,582
NO16209,1,484,72,13,10,443,9269,294,1931,653,4,0,40,75,954,0,0,1084,0,717,59
NO16210,0,1,0,0,0,0,1,1,1,1,0,0,24,49,244,0,2630,254,0.1673,31,31
NO16211,0,0,1,1,0,5,8,6,6,6,0,1,40,93,135,0,0,136,0,90,78
NO16212,0,42,25,13,7,172,2177,134,585,200,0,1,29,106,854,0,1,779,0.0011,104,104
NO16213,0,4,1,1,1,62,216,98,202,66,0,0,25,42,88,1,0,110,0,230,230
NO16214,0,50,6,3,1,101,787,79,229,125,1,0,21,88,335,0,0,343,0,212,33
NO16215,0,58,2,2,2,96,400,67,375,137,0,0,29,27,377,0,104,377,0.0742,326,111
NO16216,0,0,0,0,0,6,17,14,14,6,0,0,23,21,264,1,0,268,0,114,8
NO16217,0,4,1,1,0,60,445,51,180,63,0,0,21,26,432,0,12,388,0.0152,780,739
NO16218,0,54,4,3,0,199,470,119,406,231,0,1,32,92,85,0,0,76,0,87,69
NO16219,0,0,0,0,0,81,316,97,313,82,0,0,20,30,115,2,0,72,0,117,117
NO16220,1,500,100,35,30,316,9375,447,1722,417,3,0,25,77,124,0,0,128,0,,
NO16221,0,14,0,0,0,38,73,69,72,48,2,0,26,26,353,1,93,363,0.011,,
NO16222,0,20,1,1,2,28,68,45,59,35,0,0,39,53,261,1,0,68,0,431,121
NO16223,0,44,5,3,1,418,8293,252,2207,426,0,0,26,99,593,0,120,356,0.0597,1408,686
NO16224,0,47,0,0,1,81,1531,48,479,105,0,1,35,55,175,1,27,239,0.0333,563,129
NO16225,0,1,2,1,0,39,78,62,78,40,0,0,21,20,360,0,11,416,0.0192,40,36
NO16226,0,0,0,0,0,5,6,5,6,5,0,0,27,61,295,0,0,297,0,143,143
NO16227,0,16,1,1,0,85,706,73,464,92,0,0,28,36,202,0,224,36,0.1509,68,68
NO16228,0,5,0,0,0,20,62,61,62,22,0,0,43,52,695,2,0,730,0,324,324
NO16229,0,55,15,8,1,113,805,182,655,153,19,0,23,61,616,0,0,674,0,138,138
NO16230,0,6,0,0,0,73,333,98,309,76,6,0,22,36,223,0,0,236,0,56,56
NO16231,0,34,3,2,3,143,1706,88,554,170,1,0,27,50,390,2,0,406,0,1,1
NO16232,0,39,12,6,1,192,6361,129,773,201,0,0,45,70,173,0,33,177,0.0279,65,51
NO16233,0,25,1,1,2,79,1236,50,446,91,0,0,23,67,295,0,22,320,0.0375,1232,353
NO16234,0,96,5,2,3,112,639,134,635,148,1,2,44,114,482,1,0,258,0,116,113
NO16235,0,81,11,4,8,96,2360,197,982,135,5,1,44,236,1274,1,0,1053,0,90,90
NO16236,0,0,0,0,0,0,0,0,0,0,0,0,30,65,900,2,0,924,0,297,230
NO16237,0,51,34,12,1,192,3071,164,1238,221,13,0,23,60,372,1,64,170,0.0417,42,42
NO16238,0,28,0,0,1,90,2172,74,211,95,0,0,25,25,1411,0,67,142,0.01,1427,256
NO16239,0,73,17,8,0,224,1429,156,1343,242,7,0,25,37,900,0,0,943,0,323,323
NO16240,0,164,28,16,18,191,1734,303,777,258,0,0,24,60,228,2,0,15,0,32,32
NO16241,0,13,6,3,1,55,325,50,169,65,0,2,24,73,369,1,10,209,0.01,316,110
NO16242,0,1,0,0,0,1,3,3,3,2,0,0,34,81,375,2,0,78,0,12,5
NO16243,0,5,1,1,1,27,169,93,109,33,0,0,25,36,222,1,0,237,0,474,474
NO16244,0,2,2,2,1,18,60,32,43,20,0,0,38,59,460,0,0,148,0,323,195
NO16245,0,75,10,9,0,148,968,122,917,200,1,0,21,63,246,0,0,155,0,1138,457
NO16246,0,69,22,7,4,145,1559,55,462,168,0,0,29,54,130,1,0,41,0,203,115
NO16247,0,22,9,3,4,57,642,63,328,71,3,0,39,66,338,2,33,110,0.0282,229,43
NO16248,0,3,2,0,0,44,378,27,76,46,0,0,36,60,773,0,0,821,0,1260,655
NO16249,0,0,0,0,0,3,19,3,6,3,0,0,32,43,375,3,41,382,0.0495,315,55
NO16250,0,4,6,2,1,23,57,54,54,28,0,0,22,31,218,3,9,221,0.0045,3,3
NO16251,0,9,0,0,0,14,89,20,49,18,0,0,40,55,255,0,18,283,0.0247,531,377
NO16252,0,85,8,6,1,93,983,90,671,129,7,0,38,104,198,0,4,208,0.0096,353,179
NO16253,0,112,6,5,2,187,633,207,610,242,1,0,26,35,168,3,0,224,0,94,94
NO16254,0,111,10,6,1,148,844,140,725,181,0,0,22,62,359,1,0,382,0,872,217
NO16255,0,13,10,9,0,44,101,66,100,65,0,0,43,31,80,1,0,81,0,96,96
NO16256,0,29,1,1,2,119,555,60,430,132,0,0,28,34,265,0,0,283,0,61,61
NO16257,0,23,0,0,0,156,5341,208,1466,166,0,0,29,38,673,2,0,134,0,666,114
NO16258,0,58,45,16,5,174,3063,220,1320,195,1,0,20,80,598,3,3,598,0.0049,628,459
NO16259,0,28,4,3,0,74,412,58,330,89,2,1,22,63,58,3,0,44,0,214,100
NO16260,0,58,41,13,0,125,1961,134,622,156,2,0,31,47,356,1,19,421,0.0189,37,37
NO16261,0,3,0,0,1,6,11,6,9,8,0,0,21,72,260,0,58,114,0.0843,68,64
NO16262,0,43,21,8,0,108,3355,117,1239,124,0,0,24,30,429,0,0,476,0,1099,11
NO16263,0,6,4,3,0,63,1193,64,342,71,2,0,29,77,161,1,0,119,0,702,139
NO16264,0,49,5,3,2,116,536,105,501,141,0,0,34,43,360,1,0,376,0,369,369
NO16265,0,0,0,0,0,14,48,6,25,14,0,2,30,194,574,1,76,76,0.0576,3,3
NO16266,0,10,1,1,0,39,148,77,129,46,0,0,31,89,173,2,0,205,0,64,46
NO16267,0,5,1,1,0,81,932,44,345,84,0,0,26,59,475,1,4,481,0.004,454,136
NO16268,0,77,23,14,2,169,1793,99,763,194,5,0,25,46,544,1,17,595,0.0101,1063,713
NO16269,0,39,5,4,0,59,1242,51,263,82,0,1,41,81,469,0,0,483,0,74,12
NO16270,0,33,0,0,0,126,690,66,505,145,20,0,41,18,1088,0,0,848,0,325,309
NO16271,0,0,0,0,0,2,19,7,7,2,0,1,29,61,234,0,2384,39,0.5267,329,53
NO16272,0,0,0,0,0,24,106,19,36,25,0,0,39,15,940,0,0,35,0,637,121
NO16273,0,112,59,32,16,130,1457,368,1191,171,1,0,21,80,234,2,11,245,0.0076,268,128
NO16274,0,5,6,3,0,47,161,28,157,50,0,0,24,44,68,5,0,68,0,16,16
NO16275,0,74,4,2,2,84,700,113,467,100,0,0,34,38,475,0,21,321,0.0187,860,604
NO16276,0,88,2,2,0,195,1407,135,1154,262,0,0,25,35,60,7,0,78,0,110,110
NO16277,0,0,0,0,0,9,35,7,34,9,0,0,31,30,461,0,0,335,0,200,196
NO16278,0,99,26,3,3,113,5233,110,595,131,4,1,21,83,352,0,0,14,0,946,1
NO16279,0,3,0,0,1,9,17,11,16,11,0,0,39,22,246,1,0,259,0,47,47
NO16280,0,70,5,2,0,131,1030,44,283,182,0,0,26,126,491,0,0,500,0,225,32
NO16281,0,28,4,4,0,36,593,58,207,43,1,0,48,31,590,0,21,146,0.0214,99,99
NO16282,0,0,1,1,0,6,45,12,45,7,0,0,43,87,326,1,0,79,0,251,245
NO16283,0,3,0,0,0,30,492,57,125,35,1,0,27,30,347,0,0,96,0,180,105
NO16284,0,8,4,3,0,50,212,35,131,55,0,0,29,79,174,2,0,182,0,187,154
NO16285,0,0,0,0,0,3,3,3,3,3,0,0,34,40,336,1,0,344,0,126,85
NO16286,0,9,6,5,0,40,100,30,86,51,0,0,28,54,310,3,5,285,0.005,190,53
NO16287,0,4,0,0,0,33,51,18,48,35,0,1,31,55,342,2,88,32,0.0554,119,77
NO16288,0,0,0,0,2,5,7,5,5,7,0,0,37,60,642,2,66,115,0.036,228,161
NO16289,0,14,6,4,0,123,1113,188,873,131,0,0,21,28,416,0,0,421,0,372,372
NO16290,0,16,16,1,2,62,548,37,178,70,0,0,42,37,454,0,0,449,0,85,34
NO16291,0,71,51,17,0,125,403,170,394,175,2,1,29,66,93,1,11,121,0.0413,38,38
NO16292,0,27,4,2,0,121,2306,82,491,135,0,2,27,107,331,0,0,290,0,969,206
NO16293,0,27,2,1,0,90,2650,46,408,96,0,0,21,71,509,1,0,521,0,435,307
NO16294,0,5,3,3,2,25,164,44,55,30,1,2,29,38,242,2,0,250,0,87,53
NO16295,0,4,0,0,0,26,35,10,29,29,0,0,49,31,484,3,0,512,0,21,21
NO16296,0,0,1,1,0,17,26,23,23,20,0,0,28,24,664,1,0,674,0,29,29
NO16297,0,1,0,0,1,8,26,9,16,10,0,1,25,30,107,3,4,72,0.025,608,110
NO16298,1,315,155,38,14,322,7171,531,2161,406,1,0,33,158,734,0,737,799,0.0225,328,328
NO16299,0,108,2,2,1,231,1379,116,1029,259,4,0,39,14,1540,0,0,1314,0,1556,1556
NO16300,0,103,33,8,1,188,1568,195,1472,215,9,0,33,20,699,0,0,774,0,138,138
NO16301,0,201,63,23,11,285,3496,178,812,432,3,0,30,60,146,1,0,154,0,549,324
NO16302,0,1,1,1,0,55,207,74,206,58,1,0,21,47,206,1,0,217,0,262,262
NO16303,0,40,16,8,2,102,1131,100,421,114,1,0,22,35,453,0,75,463,0.0301,2699,218
NO16304,0,15,3,2,0,121,1535,92,978,128,1,0,27,51,454,0,0,494,0,,
NO16305,0,51,6,1,0,164,3263,75,543,203,2,0,35,78,366,2,0,78,0,2853,1216
NO16306,0,13,1,1,0,40,229,79,205,51,0,0,22,46,1024,7,0,51,0,38,38
NO16307,0,8,3,3,0,32,57,57,57,43,0,0,21,57,228,2,709,238,0.1715,57,57
NO16308,0,61,8,5,0,147,1073,132,616,171,0,1,30,97,282,1,0,128,0,346,186
NO16309,0,16,5,3,0,92,3501,66,598,107,2,0,51,28,295,1,5,271,0.0033,507,404
NO16310,0,5,0,0,0,23,43,37,37,29,3,0,21,52,237,1,0,253,0,67,67
NO16311,0,73,40,10,2,200,4488,107,958,217,1,1,34,128,877,0,17,925,0.0086,38,2
NO16312,0,4,8,2,0,19,61,60,60,25,0,0,22,53,206,2,0,213,0,937,335
NO16313,0,3,0,0,0,28,321,5,42,31,0,0,26,206,291,1,0,286,0,2038,846
NO16314,0,5,0,0,0,125,504,43,275,127,0,0,24,57,1419,1,15,1108,0.0062,572,572
NO16315,0,27,6,2,0,121,3622,68,738,147,0,0,29,91,156,4,0,167,0,576,137
NO16316,0,4,0,0,0,19,35,28,28,22,0,0,21,29,413,0,0,474,0,216,216
NO16317,0,18,0,0,0,84,851,166,386,103,1,0,28,31,76,0,0,79,0,344,342
NO16318,0,43,17,8,3,73,442,232,425,91,1,0,25,52,113,1,16,111,0.0435,619,209
NO16319,0,19,9,1,3,122,3169,134,1101,129,12,0,22,57,459,1,0,384,0,483,424
NO16320,0,2,0,0,0,60,2006,72,468,61,0,1,21,84,437,0,32,385,0.031,820,129
NO16321,0,1,1,0,0,8,27,13,15,9,0,1,27,89,436,0,34,388,0.0173,270,88
NO16322,0,18,5,2,5,66,219,154,201,74,2,0,26,32,288,0,0,346,0,42,42
NO16323,0,133,38,18,2,202,1879,198,790,288,17,1,25,59,725,0,0,745,0,195,195
NO16324,0,14,3,1,0,113,1735,72,428,125,0,3,30,34,189,2,0,143,0,539,152
NO16325,0,24,18,4,2,137,1579,54,492,151,0,1,29,56,296,1,0,321,0,376,143
NO16326,0,2,0,0,0,10,20,18,18,12,0,0,39,33,483,1,0,405,0,198,96
NO16327,0,0,0,0,0,2,6,6,6,2,0,0,21,68,721,0,0,782,0,87,51
NO16328,0,182,70,23,7,261,2544,200,1106,345,1,0,37,47,557,0,0,605,0,550,315
NO16329,0,5,2,2,0,13,25,25,25,17,0,0,26,56,116,2,0,116,0,20,20
NO16330,0,49,1,1,8,146,475,92,463,170,0,0,25,43,140,0,0,146,0,93,93
NO16331,0,8,0,0,0,47,137,44,96,54,0,1,28,114,185,3,0,185,0,469,79
NO16332,0,38,4,3,2,108,3222,132,775,118,0,0,23,70,134,0,0,165,0,758,216
NO16333,0,65,4,3,1,58,220,69,212,71,2,0,28,60,1433,0,0,1493,0,118,118
NO16334,0,39,2,1,0,49,1169,51,200,74,4,0,27,86,611,1,57,634,0.0219,1591,420
NO16335,0,28,4,2,2,79,2827,22,302,91,0,1,37,92,55,1,0,92,0,1590,177
NO16336,0,5,1,1,0,4,11,11,11,8,0,0,24,29,115,1,0,54,0,58,51
NO16337,0,30,8,2,0,76,400,93,378,79,0,0,28,41,146,2,22,89,0.0593,512,197
NO16338,0,34,3,2,0,90,345,66,293,117,1,0,28,74,1005,7,0,1084,0,726,726
NO16339,0,66,3,3,3,249,6119,192,1097,276,0,2,25,132,165,0,0,170,0,347,42
NO16340,0,69,21,8,4,149,1014,84,435,200,4,0,32,43,2928,0,33,3099,0.0048,1695,163
NO16341,0,11,8,3,1,93,518,36,279,106,2,0,21,28,679,3,16,695,0.0086,130,130
NO16342,0,27,4,3,0,123,392,83,345,138,0,0,22,58,156,1,139,8,0.0303,479,297
NO16343,0,1,0,0,0,18,32,21,23,19,0,0,35,35,546,0,10,510,0.0108,348,52
NO16344,0,1,0,0,0,1,3,3,3,3,1,0,28,37,201,1,14,71,0.0207,86,7
NO16345,0,47,13,6,1,78,409,48,396,87,0,0,21,113,360,0,0,369,0,411,248
NO16346,0,2,0,0,0,9,21,12,12,11,0,0,28,64,231,3,69,237,0.0685,123,123
NO16347,0,5,4,3,0,28,54,48,48,33,0,0,30,52,483,0,0,508,0,288,288
NO16348,0,243,21,10,14,140,3140,346,1108,191,12,1,35,77,384,3,2,16,0.0046,298,47
NO16349,0,85,48,8,2,168,7586,231,1466,182,0,2,36,42,277,0,0,255,0,,
NO16350,0,136,14,8,8,90,499,482,496,117,0,1,27,120,928,2,0,944,0,260,175
NO16351,1,281,80,29,32,216,4094,623,2425,273,3,0,21,119,288,0,8,319,0.0157,151,107
NO16352,0,12,1,1,0,47,568,50,221,53,0,1,28,46,160,0,0,191,0,224,81
NO16353,0,6,12,3,1,36,2215,102,544,39,0,0,27,82,428,0,0,296,0,429,292
NO16354,0,1,1,1,0,4,12,7,10,6,0,0,38,86,290,1,17,79,0.0226,148,30
NO16355,0,60,4,4,0,161,1826,69,526,204,0,2,21,84,480,2,0,507,0,755,546
NO16356,0,43,25,15,3,133,329,96,321,156,0,0,34,46,437,2,0,448,0,16,16
