custid,low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,regional_mobility,student_feature,repayment_capability,is_high_user,number_of_trans_from_2011,first_transaction_time,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,reg_preference_for_trad,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_query_time,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_latest_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day,status
611532,0.03,0.92,5100,0.96,1,0.475,21,17,15,2,1,17080,0,19,20160829,172330,209,0.55,22210,8,7430,0.1,680,0.6,3,11,14,11,23,1,3,10,10,998493,610,6,0,450,2920,0,630,86,545,72,24,12,8,44,43220,17,34,40,484,78,41,29,11,16,8,8,0,0,15,49,68,2,3,348,43098,1500,75,8,8,2000,1337,4300,80,8,10,7200,3062,7,129,1
2982319,0.02,0.98,0,1.31,1,0.186,16,32,36,2,0,13930,0,10,20170513,67250,56,0.4,26490,8,2720,0.4,1220,0.5,1,10,32,10,32,0,0,3,3,0,2170,10,0,0,10420,0,373,87,677,75,18,9,5,23,43215,8,13,20,671,77,30,29,0,17,6,11,3,5,13,31,5,6,0,334,43222,2000,74,11,11,4100,1845,9500,83,6,6,16200,7466,12,5,0
3273759,0,1,0,3.03,0.44,0.281,9,27,98,3,0,2760,0,11,20160212,89440,78,0.6,29030,6,1940,1,1230,0.5,4,0,27,0,27,0,2,6,6,0,1330,5,0,0,0,0,829,87,645,77,13,6,4,30,43226,2,16,17,618,74,33,25,0,13,7,6,3,7,19,29,14,0,4,301,43213,2400,73,6,7,3000,2200,5700,78,7,7,8400,5742,-2,11,0
880234,0.01,0.9,1800,0.94,0.92,0.597,17,8,8,4,0,9090,0,23,20160216,557110,255,0.3,61740,6,10710,0.05,1260,0.5,1,6,7,6,7,2,3,15,15,57516,1570,10,0,2290,14880,0,825,85,548,79,15,8,4,23,43222,1,7,19,502,76,74,62,3,28,9,19,1,2,25,84,32,1,3,356,43199,2400,73,19,21,5200,2121,8000,80,9,10,20400,9077,5,28,1
2599563,0.06,0.94,5800,1.16,1,0.2,24,29,28,3,0,10670,0,10,20170526,43820,60,0.8,4470,6,30,0.4,750,0.6,1,15,29,18,29,0,1,3,4,0,190,4,1,190,7450,0,360,84,638,83,7,4,2,10,43152,0,1,1,598,80,21,10,0,9,6,3,1,3,9,16,32,0,10,352,43217,1800,85,3,4,2200,1700,3900,78,6,6,13800,5250,72,7,1
366055,0,0.91,0,17.68,0.49,0.423,21,167,49,3,0,19130,0,29,20130401,743370,336,0.1,67840,6,19170,0.05,1160,0.5,1,4,8,4,8,2,3,5,5,17920,3490,6,0,13990,32880,0,1876,82,543,77,7,5,2,10,43204,0,3,6,494,76,19,18,0,7,3,3,0,0,4,34,0,0,0,360,43223,2100,74,3,3,2300,0,0,78,3,3,20400,0,23,4,1
478449,0.03,0.97,1000,0.14,0.66,0.461,22,23,11,2,1,19620,0,25,20150120,128820,215,0.35,24300,6,32260,0.2,1010,0.55,1,2,20,2,20,0,5,5,5,0,3720,4,0,0,14260,0,1217,87,539,79,5,4,1,5,43186,0,1,5,475,77,24,18,6,13,7,6,0,0,8,34,75,0,8,348,43133,2300,75,6,6,3100,1950,8700,78,7,8,15600,4342,41,94,1
2964699,0.01,0.88,4600,0.16,0.49,0.705,21,18,9,5,1,51320,0,26,20131005,421100,406,0.35,40850,7,76200,0.15,1740,0.4,1,9,10,9,10,0,1,3,3,6,2200,6,0,780,48290,0,1689,85,533,74,19,11,5,26,43217,7,17,20,491,74,25,25,2,11,4,7,0,0,9,27,5,0,0,352,43098,2300,74,7,7,3900,1785,4800,77,4,4,20400,6350,10,129,0
3188988,0,1,0,0.91,0.76,0.342,17,18,40,3,0,12790,0,19,20160205,259700,126,0.5,54800,8,1920,0.3,1300,0.45,1,12,12,12,12,0,1,12,15,959328,1000,12,0,0,10100,0,836,85,639,74,23,11,7,39,43225,7,15,19,617,73,55,48,0,21,2,19,0,3,26,51,18,1,0,324,43175,1800,74,19,21,2900,1531,3400,70,2,2,3600,3450,2,52,0
2144372,0.02,0.98,300,2.14,0.43,0.255,17,28,15,4,1,9060,0,30,20120520,58500,126,0.35,19150,7,4010,0.15,910,0.55,1,7,28,7,28,0,2,2,7,344948,1500,3,0,0,1090,0,2192,82,621,72,5,2,3,9,43108,0,0,4,589,69,5,5,0,3,0,3,0,0,3,5,1,0,0,234,43081,1100,69,3,3,2300,1300,0,0,0,0,0,0,119,146,0
2395750,0.01,0.99,300,0.31,1,0.65,21,18,10,3,0,5720,0,17,20161024,346000,273,0.25,64120,7,8100,0.1,1180,0.5,1,7,18,7,18,0,2,4,5,882723,3090,7,0,690,29330,0,574,82,553,74,20,9,8,24,43204,5,7,12,498,77,93,80,7,29,8,21,1,1,32,98,34,1,1,354,43216,1700,76,21,23,5000,1542,10900,78,8,10,18000,9387,23,11,0
283573,0.02,0.98,400,0.83,0.76,0.108,10,85,32,1,0,8660,0,22,20151017,29130,76,1,4160,6,1070,1,790,0.6,3,0,30,0,30,0,0,0,4,0,0,3,0,0,5230,0,947,90,525,78,10,4,3,14,43215,5,7,12,480,74,4,4,1,3,0,3,0,0,4,4,1,0,0,174,43105,1200,75,3,3,1600,1233,0,0,0,0,0,0,12,122,0
315932,0.01,0.92,500,1.64,0.68,0.525,20,55,31,4,0,13130,0,48,20120429,481870,333,0.55,54190,8,2260,0.4,1190,0.5,1,17,55,17,55,0,0,4,6,0,820,33,0,0,37460,0,2213,84,586,77,22,13,3,26,43221,12,15,16,565,77,101,91,4,30,10,20,3,3,14,129,34,3,0,358,43219,2400,76,20,22,5000,2210,7800,78,10,12,14400,5440,6,8,0
2841143,0.02,0.92,300,1.16,1,0.386,20,17,12,3,1,18090,0,14,20170124,173760,146,0.35,31960,7,4970,0.1,1130,0.4,1,13,17,13,17,0,3,8,8,486492,1750,5,0,1610,26700,0,482,83,528,80,15,9,4,19,43222,3,13,17,490,76,45,36,2,14,5,9,2,3,15,67,20,3,1,346,43216,2200,74,9,11,3100,1988,7600,79,5,7,10800,7020,5,11,0
2680297,0.01,0.99,200,3.24,1,0.408,18,19,17,2,0,15480,0,14,20170109,190770,158,0.3,49440,5,160,0.05,980,0.55,1,6,11,6,11,1,4,4,4,19,1530,6,0,0,16190,0,497,83,529,80,9,5,2,11,43219,2,4,11,490,76,37,33,1,12,9,3,0,1,10,52,12,0,0,359,43138,2800,72,3,3,3000,2133,8800,80,9,11,13200,7466,8,89,0
833641,0.02,0.92,0,0.3,0.52,0.341,19,16,14,3,0,8490,0,37,20120404,192200,203,0.3,19930,6,3040,0.1,1190,0.5,1,8,15,8,15,0,2,2,3,12808,3050,10,0,1470,9130,0,2238,84,553,74,4,3,1,4,43139,0,1,3,511,76,24,22,1,9,4,5,1,4,8,24,6,1,0,344,43200,1400,75,5,5,2300,1220,8500,78,4,4,15600,8650,88,27,0
546620,0.02,0.98,5000,0.83,0.51,0.547,20,14,9,4,1,20230,0,35,20120703,261100,301,0.35,27310,7,510,0.05,1020,0.55,3,6,10,6,10,1,3,4,4,2,2200,4,0,0,30390,0,2148,85,525,75,14,7,4,20,43205,6,10,14,489,73,70,61,5,19,7,12,2,6,32,77,31,1,4,360,43199,2600,72,12,13,4600,2200,9500,80,7,7,22800,8628,22,28,1
1034903,0.01,0.99,0,3.26,0.59,0.377,17,20,24,3,0,16140,0,39,20120929,264700,229,0.5,35580,7,2500,0.2,1200,0.5,1,11,19,11,19,0,3,7,7,0,1450,9,0,0,27140,0,2060,82,542,76,24,12,7,31,43225,10,20,22,509,75,56,50,2,22,6,16,0,3,25,79,28,1,0,339,43190,1900,73,16,18,4800,1787,4700,78,6,6,14400,6416,2,37,0
2721814,0.01,0.99,0,1,1,0.321,14,17,23,2,0,13440,0,11,20150926,116520,106,0.5,28020,6,4230,0.4,940,0.55,1,13,17,13,17,0,1,3,3,0,1710,4,0,0,15110,0,968,83,678,77,14,10,3,18,43196,0,11,15,670,77,37,34,0,18,5,13,6,9,20,44,9,7,1,346,43223,1600,75,13,14,2900,1376,3300,80,5,6,6600,4200,31,4,0
1689382,0,0.97,1200,10.82,0.74,0.419,18,20,9,4,1,13270,0,53,20120322,211370,226,0.25,36890,7,860,0.15,1540,0.5,1,8,20,8,20,0,1,2,2,86722,3520,4,0,0,18490,0,2251,82,590,78,11,6,3,16,43223,5,11,13,565,73,47,45,1,14,4,10,2,4,14,51,12,2,1,340,43206,2600,72,10,10,5100,2280,7600,79,4,4,19800,7900,4,21,0
516732,0.01,0.85,0,1.08,0.92,0.475,19,10,10,4,0,33990,0,24,20160108,364480,229,0.1,66420,7,4640,0.05,1530,0.45,3,8,8,8,8,1,3,3,3,36387,5860,3,0,8180,60590,0,864,82,648,81,7,5,2,10,43213,1,3,8,624,74,28,28,0,8,4,4,2,2,14,39,0,2,0,360,43215,2500,71,4,5,3800,1900,24900,77,4,5,36000,13725,14,12,0
979728,0.01,0.99,0,1.33,0.63,0.23,15,22,16,3,0,6880,0,24,20150103,90210,119,0.65,13450,8,2230,1,940,0.55,1,11,20,0,31,0,3,4,4,0,850,3,0,0,3300,0,1234,87,543,77,7,5,2,10,43204,0,3,6,494,76,19,18,0,7,3,3,0,0,4,34,0,0,0,360,43223,2100,74,3,3,2300,0,0,78,3,3,20400,0,23,4,1
904139,0.01,0.98,15500,1.07,1,0.588,25,9,13,4,1,37390,1,18,20160818,414560,250,1,48700,6,4420,1,1210,0.45,1,0,6,0,8,0,9,9,9,0,0,8,0,0,22450,1,641,84,530,69,9,3,5,10,43215,1,2,5,483,74,55,42,4,16,4,12,1,4,21,50,83,0,13,356,43207,2100,72,12,12,3900,1858,5300,79,4,5,37200,11700,12,20,1
1238675,0,0.97,1000,1.09,1,0.341,18,33,16,3,1,7190,0,21,20160604,325940,182,0.8,10970,5,3960,1,1660,0.4,3,0,33,0,33,0,4,6,6,0,300,12,0,0,1290,0,716,107,543,77,7,5,2,10,43204,0,3,6,494,76,19,18,0,7,3,3,0,0,4,34,0,0,0,360,43223,2100,74,3,3,2300,0,0,78,3,3,20400,0,23,4,1
1899014,0.07,0.93,2500,2.08,0.92,0.283,12,16,14,1,1,9740,0,11,20160717,13510,44,1,0,2,2690,1,460,0.7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,673,327,635,78,3,1,1,3,43135,0,0,1,613,76,9,9,0,3,1,2,1,2,6,13,0,1,0,359,43203,1500,75,2,3,1500,1500,7200,78,1,1,7200,7200,89,21,0
746637,0.03,0.97,1000,5.2,0.94,0.266,21,23,21,3,0,2170,0,17,20160930,108850,115,0.3,28670,5,730,0.05,840,0.5,1,11,18,12,18,0,1,2,2,40777,2970,3,0,0,6710,0,598,82,674,78,12,3,3,13,43204,8,13,13,669,75,12,11,0,7,4,3,2,4,8,27,3,2,0,344,43213,2700,73,3,3,2900,2233,9600,77,4,4,15600,7875,23,14,1
400219,0,0.39,1000,0.47,0.75,0.291,23,31,26,3,1,34230,0,38,20131230,599710,241,0.1,86010,8,21930,0.15,3160,0.3,3,7,19,7,19,0,3,3,3,339225,7930,2,0,1090,59840,0,1603,82,647,73,5,4,1,7,43186,0,7,7,629,76,13,12,0,6,3,3,3,5,7,23,2,2,1,342,43226,1900,74,3,3,3100,2066,82800,77,3,3,99600,49200,41,1,0
1067290,0,0.91,2000,1008.5,0.44,0.386,19,28,13,2,1,21350,0,34,20110903,272400,175,0.45,63640,7,3770,0.3,1430,0.45,1,5,28,5,28,0,0,5,5,86252,1500,10,0,0,14730,0,2452,85,546,75,26,12,7,38,43224,14,21,28,515,77,65,62,2,29,13,16,2,10,34,114,18,5,3,349,43215,2400,74,16,18,4900,2150,13300,78,13,14,26400,5938,3,12,0
2839384,0,0,0,0.11,0.79,0.192,8,14,67,1,0,840,0,11,20170113,0,57,1,0,0,14730,1,0,1,4,0,14,0,13,0,1,3,24,0,0,3,0,0,0,0,493,83,639,84,4,2,1,5,43135,0,0,2,628,78,11,10,0,4,2,2,0,0,4,21,6,0,2,323,43116,1800,73,2,2,3100,2200,8100,79,2,2,9000,6300,92,111,1
287506,0.01,0.99,1800,0.21,1,0.444,15,22,12,2,1,3600,0,24,20160301,151150,245,0.45,25030,6,10210,0.3,1370,0.45,1,6,22,17,22,0,1,2,3,1455238,1450,2,0,0,13430,0,811,82,648,75,9,4,2,10,43223,7,10,10,624,76,30,25,0,11,6,5,2,6,12,30,9,2,0,357,43207,2800,74,5,5,3700,2320,12000,80,6,6,22800,11700,4,20,0
1465549,0.01,0.87,700,0.64,0.77,0.577,18,14,7,3,0,13450,0,23,20150921,498380,244,0.2,68090,6,1530,0.05,1710,0.4,1,6,8,6,8,1,2,5,5,84875,4610,6,0,2860,42510,0,973,82,519,78,8,6,1,8,43198,1,2,5,483,75,42,37,3,16,5,11,1,3,16,65,13,0,2,357,43221,2000,71,11,11,3800,2090,13400,80,5,5,23400,16800,29,6,0
540277,0.01,0.99,300,0.82,0.7,0.208,17,28,22,2,1,11850,0,33,20140407,130350,141,0.3,23680,9,470,0.1,1160,0.5,1,20,20,2,21,2,0,1,1,3,3080,4,0,2440,12970,0,1505,85,655,74,16,11,5,22,43224,8,18,20,637,75,20,18,0,7,4,3,3,4,8,19,5,4,1,333,43224,2000,72,3,4,2200,1633,9700,81,4,4,19800,8950,0,0,0
3031378,0.01,0.94,1000,0.68,1,0.384,15,14,15,2,0,9140,0,11,20170403,244520,127,0.3,42210,5,10730,0.05,1460,0.45,1,8,14,8,14,1,0,3,4,41,1650,5,0,800,5150,0,413,82,605,81,17,5,3,26,43222,12,15,17,579,76,53,51,1,15,5,10,1,4,14,54,12,1,0,345,43220,2600,74,10,10,4500,2300,23600,80,5,5,66000,25160,5,7,0
1333115,0.01,0.99,300,2.74,1,0.416,21,12,8,2,1,12100,0,18,20160905,255380,172,0.4,24390,7,7140,0.15,1140,0.5,1,6,12,6,12,0,0,5,5,10915,1530,5,0,680,18060,1,623,83,546,80,18,10,6,31,43226,3,5,11,509,71,39,35,1,11,2,9,0,2,11,46,12,0,0,351,43175,1500,70,9,9,3000,1588,5500,73,2,2,9000,6000,1,52,0
1402305,0.03,0.97,1000,0.5,1,0.18,12,29,28,3,0,8780,0,18,20160908,72170,100,0.55,12100,5,1430,0.65,1050,0.5,1,15,29,15,29,0,3,3,4,1270391,1540,2,0,0,1290,0,620,90,530,78,3,1,2,3,43182,0,1,3,494,75,14,11,2,8,4,4,0,0,4,11,17,0,0,324,43086,3200,75,4,4,3800,2750,4000,74,4,4,8400,3925,45,141,0
2117543,0.11,0.89,1000,1.36,1,0.322,19,25,15,4,1,10460,0,12,20170328,66880,116,0.35,22890,7,1430,0.1,590,0.65,1,8,25,8,36,0,0,7,7,649971,1590,3,0,440,8470,0,419,86,678,71,29,12,8,49,43225,18,31,43,670,74,31,30,0,12,3,9,1,7,17,35,5,2,0,355,43205,1300,72,9,9,2300,1322,6700,83,3,3,10200,5333,2,22,0
1339038,0.02,0.88,1300,3.87,0.48,0.236,16,19,16,4,1,10790,0,26,20130905,179180,127,0.5,16040,6,4250,0.15,1240,0.5,1,9,15,9,15,0,1,3,3,243146,1690,4,0,110,17010,0,1719,82,552,79,5,3,1,5,43206,1,4,5,513,72,34,31,2,6,4,2,4,7,13,66,12,7,1,340,43220,2300,72,2,2,2700,2000,16700,74,4,4,20400,9250,18,4,0
1231592,0,0.68,9300,7.89,0.9,0.455,15,12,12,3,0,64220,0,37,20141013,485420,233,0.35,57090,8,9010,0.15,2680,0.2,1,6,10,4,10,0,4,4,4,13,2750,3,0,3510,51610,1,1316,82,636,78,7,5,2,8,43209,2,3,5,616,79,22,20,0,11,5,6,0,1,10,27,4,0,1,348,43168,2800,78,6,6,3100,2200,24300,79,5,6,51600,19560,15,56,1
3419440,0.07,0.86,5600,1.65,0.78,0.516,18,16,17,2,0,19930,0,14,20160903,201650,192,0.55,27340,7,4000,0.4,510,0.65,3,8,16,8,16,0,2,4,6,0,1200,9,0,0,24560,0,625,85,544,76,31,13,9,34,43220,16,24,31,506,71,58,55,3,17,4,13,0,1,21,59,11,0,0,357,43194,2100,71,13,13,5300,1769,6200,77,4,4,12000,4250,7,33,0
528449,0.01,0.87,100,1.11,0.83,0.611,16,17,16,3,1,5380,0,35,20140910,556780,397,1,71190,6,3410,1,1150,0.5,3,0,17,0,17,0,2,10,10,0,0,8,0,0,6120,0,1349,86,543,77,7,5,2,10,43204,0,3,6,494,76,19,18,0,7,3,3,0,0,4,34,0,0,0,360,43223,2100,74,3,3,2300,0,0,78,3,3,20400,0,23,4,1
2079463,0.02,0.98,0,1,1,0.513,19,20,8,1,0,144120,0,10,20170504,99030,154,0.55,11270,5,147930,0.15,1060,0.55,4,6,20,10,20,0,2,2,3,940404,500,3,0,580,7650,0,382,82,543,77,7,5,2,10,43204,0,3,6,494,76,19,18,0,7,3,3,0,0,4,34,0,0,0,360,43223,2100,74,3,3,2300,0,0,78,3,3,20400,0,23,4,1
530717,0.02,0.98,100,1.01,0.88,0.255,20,40,16,1,1,4770,0,23,20160126,302580,157,1,7290,6,12350,1,1230,0.5,4,0,21,0,21,0,0,6,6,0,0,2,0,0,7660,0,846,101,609,60,1,1,0,1,43189,0,1,1,585,73,4,4,0,3,0,3,0,0,0,2,2,0,0,356,43002,1600,73,3,3,1900,1633,0,0,0,0,0,0,38,225,1
2460631,0.01,0.81,800,0.02,0.24,0.203,14,26,25,5,0,15090,0,16,20120806,81550,73,0.35,18890,6,5240,0.65,1760,0.4,1,13,26,0,26,0,3,4,4,0,5130,4,0,0,4750,0,2114,82,552,72,19,8,5,28,43206,10,13,19,486,73,40,36,1,11,2,9,1,6,19,43,8,1,0,351,43198,2300,73,9,10,4000,2000,13300,70,2,2,27600,18600,21,29,0
1192680,0.02,0.92,0,1.58,0.67,0.761,20,10,8,2,0,9250,0,36,20130907,524310,472,0.15,63070,7,2970,0.05,1040,0.55,1,4,6,4,6,1,4,4,4,42,5000,10,0,280,33800,0,1717,82,545,78,21,11,6,31,43226,8,21,27,508,74,78,76,2,13,7,6,1,7,18,108,13,2,4,359,43203,2700,72,6,8,3900,2416,15700,79,7,8,21600,8328,1,24,0
3244168,0,1,0,0.8,0.46,0.3,14,17,26,3,0,9540,0,19,20141017,90670,127,0.45,21580,7,23620,0.4,1450,0.45,3,9,17,9,17,0,1,2,2,0,2460,3,0,0,14870,0,1312,82,590,72,7,3,1,8,43204,4,6,6,577,74,26,26,1,9,3,6,1,1,11,37,2,1,0,281,43204,1800,74,6,7,2300,1550,6100,75,3,3,8400,7000,23,23,0
2502160,0.02,0.98,500,1.3,1,0.307,14,20,20,1,1,17850,0,9,20170604,126170,83,0.5,37030,6,4050,0.4,870,0.6,1,8,17,8,22,0,0,5,5,0,1430,18,0,0,27880,0,351,82,545,81,14,7,2,19,43216,4,10,10,510,74,29,29,4,13,2,11,0,1,12,48,3,0,0,344,43184,1500,73,11,11,2500,1345,16000,78,2,2,16800,10350,11,43,0
2020580,0.02,0.98,0,0.11,0.45,0.355,19,20,10,2,0,9260,0,21,20140419,180650,143,0.15,43740,6,2680,0.05,1000,0.55,1,8,20,8,20,0,7,7,27,16,3600,18,0,1200,10750,0,1493,86,503,76,9,5,3,14,43122,0,0,8,475,73,38,35,1,14,4,10,0,6,19,41,15,0,0,345,43172,2100,73,10,10,3500,1850,12300,76,4,4,18000,9975,105,55,0
641479,0.02,0.81,20000,1.47,1,0.455,20,12,9,4,0,24500,0,18,20160811,296510,191,0.15,56790,7,4620,0.05,1210,0.5,3,11,11,11,11,1,0,8,8,16042,10000,4,0,12620,50120,0,648,82,544,78,14,7,6,24,43223,10,14,16,499,77,52,39,7,19,11,8,3,4,23,71,52,5,2,359,43223,2400,76,8,9,5400,1962,9400,78,11,12,16800,6663,4,4,0
3392544,0.02,0.94,0,0.39,0.77,0.522,16,37,30,1,0,12750,0,17,20160513,157210,204,0.35,36730,7,25220,0.05,880,0.6,1,11,11,11,11,1,2,3,3,0,3490,3,0,180,17860,0,738,82,545,61,7,1,5,9,43175,0,1,2,510,73,46,41,2,13,6,7,1,2,18,50,24,1,2,346,43220,1400,69,7,7,2300,1485,11500,76,6,6,25200,10466,52,7,0
692443,0.02,0.98,0,1.05,0.85,0.394,16,28,15,3,0,16120,0,29,20150509,226840,220,0.6,40750,7,3120,0.15,980,0.55,1,15,28,15,28,1,6,6,6,1269912,880,5,0,0,9440,0,1108,82,543,77,7,5,2,10,43204,0,3,6,494,76,19,18,0,7,3,3,0,0,4,34,0,0,0,360,43223,2100,74,3,3,2300,0,0,78,3,3,20400,0,23,4,1
708129,0.01,0.95,3000,2.71,0.96,0.405,15,19,14,2,1,7790,0,26,20151225,162820,218,0.45,10600,7,6090,0.3,1240,0.5,1,6,19,6,19,0,3,3,3,0,1040,4,0,1040,20920,0,878,94,610,78,13,7,2,20,43204,6,18,18,584,78,50,47,2,16,8,8,3,5,13,83,11,4,2,344,43223,3500,74,8,9,5300,2862,8500,80,8,9,20400,10162,23,4,0
526775,0.01,0.93,0,2.53,1,0.555,20,12,11,4,0,7470,0,22,20160510,539350,256,0.15,87160,6,7280,0.05,1150,0.5,1,4,5,4,5,2,0,1,1,43,3870,9,0,4030,29580,0,741,82,653,76,12,6,4,25,43217,3,10,20,638,76,57,57,0,22,11,11,1,5,26,145,3,6,2,356,43212,1800,73,11,11,4600,1790,6200,78,11,13,9000,5054,10,15,0
1083059,0.05,0.92,300,4.02,0.95,0.383,26,16,16,1,1,6310,0,19,20160714,178250,174,0.2,46900,8,390,0.05,530,0.65,1,5,9,5,9,1,0,2,2,213950,3430,117,0,2720,7860,0,676,82,546,80,17,11,5,29,43220,5,22,27,513,76,36,36,1,14,8,6,1,5,12,50,1,1,0,356,43222,3700,72,6,6,4800,2500,9300,80,8,9,19200,9075,7,5,0
369591,0.02,0.7,2000,0.83,0.39,0.48,23,10,10,4,1,12950,0,31,20110701,437680,247,0.2,70260,6,5330,0.05,1320,0.45,1,5,9,5,9,2,2,3,3,92,2710,5,1,620,58080,0,2516,82,548,76,9,5,2,12,43225,2,6,11,511,74,34,33,1,10,2,8,0,1,11,55,5,1,0,359,43155,2900,73,8,8,5800,2600,5700,76,2,2,7200,6000,2,72,0
1390257,0.01,0.99,3400,1.16,1,0.316,16,20,14,3,1,9340,0,15,20161205,117940,132,0.55,12060,6,2530,0.4,1590,0.45,3,8,13,8,15,0,1,3,3,0,1000,2,0,0,11000,0,532,88,641,78,9,8,1,15,43219,2,5,11,620,77,8,8,0,7,4,3,0,1,4,10,5,0,0,291,43153,700,70,3,3,1100,700,10400,79,4,4,13200,9850,8,74,0
560194,0.02,0.85,0,0.23,0.83,0.319,20,30,24,3,0,13920,0,19,20160411,207590,142,0.3,26230,7,3070,0.05,960,0.55,3,13,14,13,14,2,1,1,1,28,2550,15,0,0,28530,0,770,82,675,74,15,7,7,22,43221,8,14,15,659,76,33,32,0,7,1,6,1,2,6,32,2,0,0,311,43219,3400,76,6,8,6100,2533,7200,85,1,1,7200,7200,6,8,0
811403,0,1,0,1.22,0.81,0.266,14,22,15,2,0,6370,0,25,20150704,86880,131,0.45,16870,5,790,0.4,1200,0.5,1,10,15,10,15,0,3,3,3,0,1220,4,0,0,5790,0,1052,87,530,77,6,3,1,7,43206,3,5,6,502,75,28,20,1,14,6,8,0,1,6,24,14,0,0,352,43184,2200,72,8,8,3700,2000,12000,80,6,6,19800,8566,18,40,0
1181338,0.01,0.99,4000,1.7,0.59,0.522,19,14,13,2,1,11960,0,22,20150227,326490,250,0.4,34450,6,3110,0.1,1110,0.5,1,5,14,6,14,0,1,8,8,1387,1510,9,0,450,15910,0,1179,82,543,71,11,5,6,17,43225,1,4,8,510,74,40,39,1,15,4,11,2,3,15,47,7,2,0,353,43221,1400,72,11,11,2200,1309,9400,81,4,4,13800,9225,2,6,0
148514,0.02,0.97,0,0.44,0.7,0.594,18,9,9,3,0,18840,0,31,20140707,372390,290,0.2,53830,8,2350,0.05,1160,0.5,1,5,9,6,9,2,5,5,5,2,2700,15,0,4130,19620,0,1414,82,523,76,21,13,7,44,43203,1,23,40,494,76,35,29,1,19,8,11,0,2,13,39,24,0,0,351,43158,2500,74,11,11,4800,1727,11300,79,8,9,24000,10375,24,69,1
3544266,0.02,0.98,10000,5.08,0.39,0.35,18,16,12,2,1,2060,0,22,20130726,130380,173,0.5,19440,6,290,0.2,920,0.55,1,15,16,8,18,0,0,1,2,0,580,4,0,660,5850,0,1760,82,540,77,16,12,2,26,43226,5,19,23,503,75,25,22,1,11,6,5,1,2,10,30,6,1,0,353,43216,1900,73,5,5,2400,1340,6400,76,6,6,7800,5666,-2,8,0
325356,0.05,0.95,1000,0.62,0.94,0.151,11,73,77,2,1,10280,0,17,20160915,61840,68,0.75,570,5,2220,1,1500,0.45,1,0,73,0,79,0,0,2,2,0,500,2,0,0,4100,0,613,95,543,77,7,5,2,10,43204,0,3,6,486,72,5,5,2,4,0,4,0,0,2,5,2,0,0,268,43052,1900,72,4,4,3800,1925,0,0,0,0,0,0,23,175,0
2292328,0.02,0.98,1200,0.94,0.55,0.202,15,23,22,3,0,10910,0,18,20150604,80360,83,0.3,20990,5,450,0.1,910,0.55,1,8,23,8,23,2,1,2,6,16,3940,5,0,2270,2270,0,1082,82,643,78,9,6,2,10,43208,3,7,10,611,73,19,16,0,10,3,7,0,1,6,21,6,0,0,354,43152,1900,71,7,7,3000,1657,6300,82,3,3,7800,6400,19,75,0
3485498,0.01,0.57,1000,0.35,0.93,0.436,20,12,12,3,1,31250,0,26,20151122,511200,201,0.2,82400,11,5320,0.05,1940,0.4,2,5,6,5,6,2,0,3,3,29,3280,9,0,3680,52650,0,911,83,651,74,14,10,3,23,43216,1,6,16,635,80,29,29,0,10,5,5,1,3,6,42,2,3,0,334,43201,2100,78,5,5,2300,1980,9100,82,5,7,13800,8280,11,26,0
1517040,0.01,0.99,1000,3.32,0.42,0.288,27,41,24,4,1,30490,0,27,20121103,203630,128,0.05,99110,9,5440,0.05,1280,0.45,1,4,28,4,28,7,2,2,2,156,11010,9,0,2000,19220,0,2025,85,545,69,22,7,10,25,43204,3,12,16,509,78,30,24,1,11,2,9,2,5,11,27,16,2,7,344,43205,2200,77,9,9,3500,2077,16300,83,2,2,19200,16500,20,19,0
